52a7fffcd384a972e3085705,2013-12-11T06:01:00.643000+00:00,47.534,7.661,1.1,MLv,22,None,EOST,manual,7,13,225.48,manual,Basel,7
52a59a97d384a972e30856e7,2013-12-09T02:50:35.457000+00:00,45.185,6.492,0.9,MLv,2,None,EOST,manual,4,7,131.51,manual,Briançon,34
52a58dfdd384a972e30856de,2013-12-08T09:32:28.799000+00:00,48.014,7.619,0.3,MLv,3,None,EOST,manual,4,8,197.64,manual,Unterkrozingen,12
52a1ecf4d384a972e30856c2,2013-12-06T15:25:59.993000+00:00,46.151,7.072,1.5,MLv,12,None,EOST,manual,7,13,194.89,manual,Monthey,14
52a101e9d384a972e30856b9,2013-12-05T22:43:24.306000+00:00,48.042,7.534,2.1,MLv,10,from location,EOST,manual,13,24,106.21,manual,Colmar,13
529f05cbd384a972e30856a3,2013-12-04T10:35:15.478000+00:00,48.041,7.017,1.4,MLv,9,None,EOST,manual,9,18,172.79,manual,Guebwiller,19
529c7a49d384a972e3085689,2013-12-02T12:15:18.630000+00:00,47.066,6.766,1.3,MLv,23,None,EOST,manual,8,16,146.4,manual,La Chaux-de-Fonds,6
529c6cd8d384a972e3085688,2013-12-02T11:18:09.019000+00:00,47.492,6.618,1.5,MLv,19,None,EOST,manual,5,10,211.82,manual,Montbéliard,14
5299e635d384a972e3085670,2013-11-30T13:19:09.172000+00:00,45.698,6.527,1.3,MLv,9,None,EOST,manual,6,11,94.29,manual,Albertville,11
52993da9d384a972e308566c,2013-11-30T01:19:30.089000+00:00,47.339,7.776,1.2,MLv,30,operator assigned,EOST,manual,5,8,213.08,manual,Olten,10
529c87fbd384a972e308568b,2013-11-29T11:59:35.666000+00:00,45.722,6.112,0.6,MLv,19,None,EOST,manual,5,9,96.57,manual,Aix-les-Bains,15
529c8735d384a972e308568a,2013-11-29T03:46:54.276000+00:00,45.144,7.276,1.2,MLv,17,None,EOST,manual,5,9,246.75,manual,Giaveno,12
529697d4d384a972e3085653,2013-11-28T01:07:43.859000+00:00,47.594,7.417,0.7,MLv,20,None,EOST,manual,4,6,193.8,manual,Basel,12
52949dd2d384a972e3085641,2013-11-26T13:08:53.089000+00:00,46.205,7.24,1.7,MLv,0,None,EOST,manual,3,6,241.18,manual,Sion,10
52946805d384a972e308563f,2013-11-26T02:21:13.943000+00:00,48.0,7.832,0.3,MLv,10,None,EOST,manual,3,6,168.68,manual,Freiburg,2
52946937d384a972e3085640,2013-11-25T22:59:10.096000+00:00,48.013,7.802,0.7,MLv,17,None,EOST,manual,5,8,122.49,manual,Freiburg,4
52932f14d384a972e3085632,2013-11-25T11:04:07.402000+00:00,48.403,6.948,1.1,MLv,13,None,EOST,manual,6,11,278.49,manual,Saint-Dié-des-Vosges,13
52946385d384a972e308563b,2013-11-24T05:15:32.242000+00:00,45.671,6.373,0.9,MLv,19,None,EOST,manual,7,13,96.04,manual,Albertville,1
52946491d384a972e308563c,2013-11-24T04:53:54.504000+00:00,46.212,7.002,1.3,MLv,0,None,EOST,manual,4,7,220.11,manual,Monthey,6
528dcc9ad384a972e30855da,2013-11-21T09:02:38.237000+00:00,48.379,6.922,1.6,MLv,12,None,EOST,manual,12,20,252.27,manual,Saint-Dié-des-Vosges,11
528a0549d384a972e30855ae,2013-11-18T12:15:23.860000+00:00,47.058,6.846,1.4,MLv,19,None,EOST,manual,9,22,153.38,manual,La Chaux-de-Fonds,5
5289dc92d384a972e30855a2,2013-11-18T06:23:29.790000+00:00,48.303,7.587,0.6,MLv,10,None,EOST,manual,4,8,202.04,manual,Sélestat,11
52895260d384a972e3085599,2013-11-17T23:32:03.471000+00:00,46.18,7.616,1.8,MLv,0,None,EOST,manual,7,14,225.25,manual,Sion,20
